store_nbr,item_nbr,date,id,unit_sales,onpromotion,year,month,day,day_of_week,unit_sales_7d_avg,lag_1,lag_7,lag_30,rolling_std_7,is_weekend
27,105577,2013-01-11,382109.0,1.0,0,2013,1,11,4,0.4285714285714285,0.0,0.0,,0.4879500362676779,0
27,105577,2013-01-12,,0.0,0,2013,1,12,5,0.4285714285714285,1.0,0.0,,0.5345224836364022,1
27,105577,2013-01-13,464574.0,3.0,0,2013,1,13,6,0.7142857142857143,0.0,1.0,,0.5345224836364022,1
27,105577,2013-01-14,,0.0,0,2013,1,14,0,0.7142857142857143,3.0,0.0,,1.1126972804379833,0
27,105577,2013-01-15,,0.0,0,2013,1,15,1,0.7142857142857143,0.0,0.0,,1.1126972804379833,0
27,105577,2013-01-16,584987.0,2.0,0,2013,1,16,2,0.8571428571428571,0.0,1.0,,1.1126972804379833,0
27,105577,2013-01-17,,0.0,0,2013,1,17,3,0.8571428571428571,2.0,0.0,,1.214985792505194,0
27,105577,2013-01-18,664124.0,2.0,0,2013,1,18,4,1.0,0.0,1.0,,1.214985792505194,0
27,105577,2013-01-19,,0.0,0,2013,1,19,5,1.0,2.0,0.0,,1.2909944486580167,1
27,105577,2013-01-20,748271.0,1.0,0,2013,1,20,6,0.7142857142857143,0.0,3.0,,1.2909944486580167,1
27,105577,2013-01-21,,0.0,0,2013,1,21,0,0.7142857142857143,1.0,0.0,,0.9511897311056037,0
27,105577,2013-01-22,829600.0,2.0,0,2013,1,22,1,1.0,0.0,0.0,,0.9511897311056037,0
27,105577,2013-01-23,869200.0,1.0,0,2013,1,23,2,0.8571428571428571,2.0,2.0,,0.9999999998995748,0
27,105577,2013-01-24,908076.0,1.0,0,2013,1,24,3,1.0,1.0,0.0,,0.8997354107307366,0
27,105577,2013-01-25,,0.0,0,2013,1,25,4,0.7142857142857143,1.0,2.0,,0.8164965808047309,0
27,105577,2013-01-26,,0.0,0,2013,1,26,5,0.7142857142857143,0.0,0.0,,0.7559289458854035,1
27,105577,2013-01-27,1031147.0,1.0,0,2013,1,27,6,0.7142857142857143,0.0,1.0,,0.7559289458854035,1
27,105577,2013-01-28,,0.0,0,2013,1,28,0,0.7142857142857143,1.0,0.0,,0.7559289458854035,0
27,105577,2013-01-29,,0.0,0,2013,1,29,1,0.4285714285714285,0.0,2.0,,0.7559289458854035,0
27,105577,2013-01-30,1151991.0,3.0,0,2013,1,30,2,0.7142857142857143,0.0,1.0,,0.534522483636402,0
27,105577,2013-01-31,,0.0,0,2013,1,31,3,0.5714285714285714,3.0,1.0,,1.112697280437983,0
27,105577,2013-02-01,,0.0,0,2013,2,1,4,0.5714285714285714,0.0,0.0,2.0,1.1338934189389138,0
27,105577,2013-02-02,1276731.0,2.0,0,2013,2,2,5,0.8571428571428571,0.0,0.0,1.0,1.1338934189389138,1
27,105577,2013-02-03,,0.0,0,2013,2,3,6,0.7142857142857143,2.0,1.0,0.0,1.2149857925051937,1
27,105577,2013-02-04,1363692.0,1.0,0,2013,2,4,0,0.8571428571428571,0.0,0.0,0.0,1.2535663409757845,0
27,105577,2013-02-05,1405077.0,1.0,0,2013,2,5,1,1.0,1.0,0.0,1.0,1.2149857925051937,0
27,105577,2013-02-06,1446179.0,1.0,0,2013,2,6,2,0.7142857142857143,1.0,3.0,0.0,1.1547005382922808,0
27,105577,2013-02-07,1486749.0,2.0,0,2013,2,7,3,1.0,1.0,0.0,0.0,0.7559289458854034,0
27,105577,2013-02-08,,0.0,0,2013,2,8,4,1.0,2.0,0.0,1.0,0.8164965808047308,0
27,105577,2013-02-09,,0.0,0,2013,2,9,5,0.7142857142857143,0.0,2.0,0.0,0.8164965808047309,1
27,105577,2013-02-10,,0.0,0,2013,2,10,6,0.7142857142857143,0.0,0.0,1.0,0.7559289458854034,1
27,105577,2013-02-11,1651400.0,1.0,0,2013,2,11,0,0.7142857142857143,0.0,1.0,0.0,0.7559289458854034,0
27,105577,2013-02-12,,0.0,0,2013,2,12,1,0.5714285714285714,1.0,1.0,3.0,0.7559289458854034,0
27,105577,2013-02-13,,0.0,0,2013,2,13,2,0.4285714285714285,0.0,1.0,0.0,0.7867957923415152,0
27,105577,2013-02-14,1772157.0,1.0,0,2013,2,14,3,0.2857142857142857,0.0,2.0,0.0,0.7867957923414186,0
27,105577,2013-02-15,1812806.0,2.0,0,2013,2,15,4,0.5714285714285714,1.0,0.0,2.0,0.4879500362676774,0
27,105577,2013-02-16,1855283.0,1.0,0,2013,2,16,5,0.7142857142857143,2.0,0.0,0.0,0.7867957923415152,1
27,105577,2013-02-17,1897862.0,1.0,0,2013,2,17,6,0.8571428571428571,1.0,0.0,2.0,0.7559289458854034,1
27,105577,2013-02-18,,0.0,0,2013,2,18,0,0.7142857142857143,1.0,1.0,0.0,0.6900655591967141,0
27,105577,2013-02-19,,0.0,0,2013,2,19,1,0.7142857142857143,0.0,0.0,1.0,0.7559289458854034,0
27,105577,2013-02-20,,0.0,0,2013,2,20,2,0.7142857142857143,0.0,0.0,0.0,0.7559289458854034,0
27,105577,2013-02-21,,0.0,0,2013,2,21,3,0.5714285714285714,0.0,1.0,2.0,0.7559289458854034,0
27,105577,2013-02-22,2102163.0,1.0,0,2013,2,22,4,0.4285714285714285,0.0,2.0,1.0,0.7867957923415152,0
27,105577,2013-02-23,,0.0,0,2013,2,23,5,0.2857142857142857,1.0,1.0,1.0,0.5345224836364019,1
27,105577,2013-02-24,2187475.0,1.0,0,2013,2,24,6,0.2857142857142857,0.0,1.0,0.0,0.4879500362676776,1
27,105577,2013-02-25,2229887.0,3.0,0,2013,2,25,0,0.7142857142857143,1.0,0.0,0.0,0.4879500362676776,0
27,105577,2013-02-26,,0.0,0,2013,2,26,1,0.7142857142857143,3.0,0.0,1.0,1.112697280437983,0
27,105577,2013-02-27,,0.0,0,2013,2,27,2,0.7142857142857143,0.0,0.0,0.0,1.112697280437983,0
27,105577,2013-02-28,2351592.0,2.0,0,2013,2,28,3,1.0,0.0,0.0,0.0,1.112697280437983,0
27,105577,2013-03-01,,0.0,0,2013,3,1,4,0.8571428571428571,2.0,1.0,3.0,1.1547005382922808,0
27,105577,2013-03-02,,0.0,0,2013,3,2,5,0.8571428571428571,0.0,0.0,0.0,1.2149857925051937,1
27,105577,2013-03-03,2483246.0,1.0,0,2013,3,3,6,0.8571428571428571,0.0,1.0,0.0,1.2149857925051937,1
27,105577,2013-03-04,2527248.0,1.0,0,2013,3,4,0,0.5714285714285714,1.0,3.0,2.0,1.2149857925051937,0
27,105577,2013-03-05,2569416.0,1.0,0,2013,3,5,1,0.7142857142857143,1.0,0.0,0.0,0.7867957923415152,0
27,105577,2013-03-06,2611385.0,1.0,0,2013,3,6,2,0.8571428571428571,1.0,0.0,1.0,0.7559289458854033,0
27,105577,2013-03-07,,0.0,0,2013,3,7,3,0.5714285714285714,1.0,2.0,1.0,0.6900655591967141,0
27,105577,2013-03-08,,0.0,0,2013,3,8,4,0.5714285714285714,0.0,0.0,1.0,0.5345224836365436,0
27,105577,2013-03-09,2736422.0,1.0,0,2013,3,9,5,0.7142857142857143,0.0,0.0,2.0,0.5345224836365436,1
27,105577,2013-03-10,,0.0,0,2013,3,10,6,0.5714285714285714,1.0,1.0,0.0,0.4879500362681445,1
27,105577,2013-03-11,,0.0,0,2013,3,11,0,0.4285714285714285,0.0,1.0,0.0,0.5345224836365436,0
27,105577,2013-03-12,2863626.0,5.0,0,2013,3,12,1,1.0,0.0,1.0,0.0,0.5345224836364015,0
27,105577,2013-03-13,,0.0,0,2013,3,13,2,0.8571428571428571,5.0,1.0,1.0,1.8257418582955487,0
27,105577,2013-03-14,,0.0,0,2013,3,14,3,0.8571428571428571,0.0,0.0,0.0,1.8644544714177052,0
27,105577,2013-03-15,2984391.0,2.0,0,2013,3,15,4,1.1428571428571428,0.0,0.0,0.0,1.8644544714177052,0
27,105577,2013-03-16,3028075.0,1.0,0,2013,3,16,5,1.1428571428571428,2.0,1.0,1.0,1.8644544714177866,1
27,105577,2013-03-17,3073311.0,1.0,0,2013,3,17,6,1.2857142857142858,1.0,0.0,2.0,1.8644544714177866,1
27,105577,2013-03-18,3117280.0,11.0,0,2013,3,18,0,2.857142857142857,1.0,0.0,1.0,1.7994708216291515,0
27,105577,2013-03-19,,0.0,0,2013,3,19,1,2.142857142857143,11.0,5.0,1.0,3.9761191895270116,0
27,105577,2013-03-20,3201631.0,2.0,0,2013,3,20,2,2.4285714285714284,0.0,0.0,0.0,3.9761191895269157,0
27,105577,2013-03-21,3243440.0,1.0,0,2013,3,21,3,2.571428571428572,2.0,0.0,0.0,3.8668308667669478,0
27,105577,2013-03-22,,0.0,0,2013,3,22,4,2.2857142857142856,1.0,2.0,0.0,3.779644730065924,0
27,105577,2013-03-23,3328623.0,2.0,0,2013,3,23,5,2.4285714285714284,0.0,1.0,0.0,3.9036002917685817,1
27,105577,2013-03-24,3373061.0,2.0,0,2013,3,24,6,2.571428571428572,2.0,1.0,1.0,3.8668308667669473,1
27,105577,2013-03-25,3416322.0,1.0,0,2013,3,25,0,1.1428571428571428,2.0,11.0,0.0,3.823486317335063,0
27,105577,2013-03-26,3457895.0,1.0,0,2013,3,26,1,1.2857142857142858,1.0,0.0,1.0,0.8997354107309046,0
27,105577,2013-03-27,3499245.0,2.0,0,2013,3,27,2,1.2857142857142858,1.0,2.0,3.0,0.7559289458858045,0
27,105577,2013-03-28,3541440.0,2.0,0,2013,3,28,3,1.4285714285714286,2.0,1.0,0.0,0.7559289458858045,0
27,105577,2013-03-29,,0.0,0,2013,3,29,4,1.4285714285714286,2.0,0.0,0.0,0.7867957923420937,0
27,105577,2013-03-30,3627702.0,2.0,0,2013,3,30,5,1.4285714285714286,0.0,2.0,2.0,0.7867957923420937,1
27,105577,2013-03-31,,0.0,0,2013,3,31,6,1.1428571428571428,2.0,2.0,0.0,0.7867957923420937,1
27,105577,2013-04-01,3716176.0,2.0,0,2013,4,1,0,1.2857142857142858,0.0,1.0,0.0,0.8997354107309046,0
27,105577,2013-04-02,3759731.0,3.0,0,2013,4,2,1,1.5714285714285714,2.0,1.0,1.0,0.9511897311059223,0
27,105577,2013-04-03,3803262.0,1.0,0,2013,4,3,2,1.4285714285714286,3.0,2.0,1.0,1.1338934189393823,0
27,105577,2013-04-04,3845603.0,1.0,0,2013,4,4,3,1.2857142857142858,1.0,2.0,1.0,1.1338934189393153,0
27,105577,2013-04-05,,0.0,0,2013,4,5,4,1.2857142857142858,1.0,0.0,1.0,1.1126972804382556,0
27,105577,2013-04-06,3932193.0,3.0,0,2013,4,6,5,1.4285714285714286,0.0,2.0,0.0,1.1126972804382556,1
27,105577,2013-04-07,3977097.0,4.0,0,2013,4,7,6,2.0,3.0,0.0,0.0,1.2724180204819575,1
27,105577,2013-04-08,4020857.0,1.0,0,2013,4,8,0,1.8571428571428568,4.0,2.0,1.0,1.4142135623024592,0
27,105577,2013-04-09,4062737.0,1.0,0,2013,4,9,1,1.5714285714285714,1.0,3.0,0.0,1.4638501093545073,0
27,105577,2013-04-10,,0.0,0,2013,4,10,2,1.4285714285714286,1.0,1.0,0.0,1.3972762619398886,0
27,105577,2013-04-11,,0.0,0,2013,4,11,3,1.2857142857142858,0.0,1.0,5.0,1.5118578919706342,0
27,105577,2013-04-12,4187661.0,1.0,0,2013,4,12,4,1.4285714285714286,0.0,0.0,0.0,1.6035674514120146,0
27,105577,2013-04-13,,0.0,0,2013,4,13,5,1.0,1.0,3.0,0.0,1.5118578919706342,1
27,105577,2013-04-14,4275947.0,1.0,0,2013,4,14,6,0.5714285714285714,0.0,4.0,2.0,1.4142135623020833,1
27,105577,2013-04-15,4319668.0,3.0,0,2013,4,15,0,0.8571428571428571,1.0,1.0,1.0,0.5345224836365428,0
27,105577,2013-04-16,,0.0,0,2013,4,16,1,0.7142857142857143,3.0,1.0,1.0,1.0690449675556868,0
27,105577,2013-04-17,,0.0,0,2013,4,17,2,0.7142857142857143,0.0,0.0,11.0,1.1126972804379827,0
27,105577,2013-04-18,4445814.0,1.0,0,2013,4,18,3,0.8571428571428571,0.0,0.0,0.0,1.1126972804379827,0
27,105577,2013-04-19,4487196.0,2.0,0,2013,4,19,4,1.0,1.0,1.0,2.0,1.0690449675556868,0
27,105577,2013-04-20,4530653.0,1.0,0,2013,4,20,5,1.1428571428571428,2.0,0.0,1.0,1.1547005382922801,1
27,105577,2013-04-21,,0.0,0,2013,4,21,6,1.0,1.0,1.0,0.0,1.069044967555829,1
27,105577,2013-04-22,,0.0,0,2013,4,22,0,0.5714285714285714,0.0,3.0,2.0,1.1547005382922801,0
27,105577,2013-04-23,,0.0,0,2013,4,23,1,0.5714285714285714,0.0,0.0,2.0,0.7867957923415146,0
27,105577,2013-04-24,4702124.0,1.0,0,2013,4,24,2,0.7142857142857143,0.0,0.0,1.0,0.7867957923415146,0
27,105577,2013-04-25,4743108.0,1.0,0,2013,4,25,3,0.7142857142857143,1.0,1.0,1.0,0.7559289458854026,0
27,105577,2013-04-26,4784149.0,1.0,0,2013,4,26,4,0.5714285714285714,1.0,2.0,2.0,0.7559289458854026,0
27,105577,2013-04-27,4827422.0,1.0,0,2013,4,27,5,0.5714285714285714,1.0,1.0,2.0,0.534522483636543,1
27,105577,2013-04-28,,0.0,0,2013,4,28,6,0.5714285714285714,1.0,0.0,0.0,0.534522483636543,1
27,105577,2013-04-29,,0.0,0,2013,4,29,0,0.5714285714285714,0.0,0.0,2.0,0.534522483636543,0
27,105577,2013-04-30,,0.0,0,2013,4,30,1,0.5714285714285714,0.0,0.0,0.0,0.534522483636543,0
27,105577,2013-05-01,5000939.0,1.0,0,2013,5,1,2,0.5714285714285714,0.0,1.0,2.0,0.534522483636543,0
27,105577,2013-05-02,,0.0,0,2013,5,2,3,0.4285714285714285,1.0,1.0,3.0,0.534522483636543,0
27,105577,2013-05-03,5088492.0,1.0,0,2013,5,3,4,0.4285714285714285,0.0,1.0,1.0,0.5345224836364009,0
27,105577,2013-05-04,5133217.0,2.0,0,2013,5,4,5,0.5714285714285714,1.0,1.0,1.0,0.5345224836364009,1
27,105577,2013-05-05,,0.0,0,2013,5,5,6,0.5714285714285714,2.0,0.0,0.0,0.7867957923415146,1
27,105577,2013-05-06,5223607.0,3.0,0,2013,5,6,0,1.0,0.0,0.0,3.0,0.7867957923415146,0
27,105577,2013-05-07,5266075.0,1.0,0,2013,5,7,1,1.1428571428571428,3.0,0.0,4.0,1.1547005382922804,0
27,105577,2013-05-08,5308367.0,5.0,0,2013,5,8,2,1.7142857142857142,1.0,1.0,1.0,1.069044967555829,0
27,105577,2013-05-09,5350191.0,1.0,0,2013,5,9,3,1.8571428571428568,5.0,0.0,1.0,1.7994708216292772,0
27,105577,2013-05-10,,0.0,0,2013,5,10,4,1.7142857142857142,1.0,1.0,0.0,1.6761634196354094,0
27,105577,2013-05-11,5438328.0,2.0,0,2013,5,11,5,1.7142857142857142,0.0,2.0,0.0,1.7994708216292772,1
27,105577,2013-05-12,5483614.0,2.0,0,2013,5,12,6,2.0,2.0,0.0,1.0,1.7994708216292772,1
27,105577,2013-05-13,5527821.0,4.0,0,2013,5,13,0,2.142857142857143,2.0,3.0,0.0,1.6329931617942797,0
27,105577,2013-05-14,,0.0,0,2013,5,14,1,2.0,4.0,1.0,1.0,1.7728105207995315,0
27,105577,2013-05-15,5613881.0,1.0,0,2013,5,15,2,1.4285714285714286,0.0,5.0,3.0,1.9148542154605082,0
27,105577,2013-05-16,5656891.0,1.0,0,2013,5,16,3,1.4285714285714286,1.0,1.0,0.0,1.3972762619398342,0
27,105577,2013-05-17,5699986.0,1.0,0,2013,5,17,4,1.5714285714285714,1.0,0.0,0.0,1.3972762619398342,0
27,105577,2013-05-18,,0.0,0,2013,5,18,5,1.2857142857142858,1.0,2.0,1.0,1.272418020482017,1
27,105577,2013-05-19,5791323.0,5.0,0,2013,5,19,6,1.7142857142857142,0.0,2.0,2.0,1.380131118612053,1
27,105577,2013-05-20,5836601.0,1.0,0,2013,5,20,0,1.2857142857142858,5.0,4.0,1.0,1.976047040068078,0
27,105577,2013-05-21,,0.0,0,2013,5,21,1,1.2857142857142858,1.0,0.0,0.0,1.704336206433859,0
27,105577,2013-05-22,5922359.0,1.0,0,2013,5,22,2,1.2857142857142858,0.0,1.0,0.0,1.704336206433859,0
27,105577,2013-05-23,5964878.0,2.0,0,2013,5,23,3,1.4285714285714286,1.0,1.0,0.0,1.704336206433859,0
27,105577,2013-05-24,6008477.0,3.0,0,2013,5,24,4,1.7142857142857142,2.0,1.0,1.0,1.718249385910135,0
27,105577,2013-05-25,,0.0,0,2013,5,25,5,1.7142857142857142,3.0,0.0,1.0,1.7994708216292772,1
27,105577,2013-05-26,6099717.0,2.0,0,2013,5,26,6,1.2857142857142858,0.0,5.0,1.0,1.7994708216292772,1
27,105577,2013-05-27,6144535.0,1.0,0,2013,5,27,0,1.2857142857142858,2.0,1.0,1.0,1.1126972804382558,0
27,105577,2013-05-28,,0.0,0,2013,5,28,1,1.2857142857142858,1.0,0.0,0.0,1.1126972804382558,0
27,105577,2013-05-29,6230645.0,1.0,0,2013,5,29,2,1.2857142857142858,0.0,1.0,0.0,1.1126972804382558,0
27,105577,2013-05-30,,0.0,0,2013,5,30,3,1.0,1.0,2.0,0.0,1.1126972804382558,0
27,105577,2013-05-31,6316985.0,2.0,0,2013,5,31,4,0.8571428571428571,0.0,3.0,1.0,1.1547005382922804,0
27,105577,2013-06-01,,0.0,0,2013,6,1,5,0.8571428571428571,2.0,0.0,0.0,0.8997354107307362,1
27,105577,2013-06-02,6411258.0,1.0,0,2013,6,2,6,0.7142857142857143,0.0,2.0,1.0,0.8997354107307362,1
27,105577,2013-06-03,6458467.0,1.0,0,2013,6,3,0,0.7142857142857143,1.0,1.0,2.0,0.755928945885403,0
27,105577,2013-06-04,6503644.0,1.0,0,2013,6,4,1,0.8571428571428571,1.0,0.0,0.0,0.755928945885403,0
27,105577,2013-06-05,6548560.0,1.0,0,2013,6,5,2,0.8571428571428571,1.0,1.0,3.0,0.6900655591967136,0
27,105577,2013-06-06,,0.0,0,2013,6,6,3,0.8571428571428571,1.0,0.0,1.0,0.6900655591967136,0
27,105577,2013-06-07,,0.0,0,2013,6,7,4,0.5714285714285714,0.0,2.0,5.0,0.6900655591967136,0
27,105577,2013-06-08,6682520.0,2.0,0,2013,6,8,5,0.8571428571428571,0.0,0.0,1.0,0.5345224836365435,1
27,105577,2013-06-09,6729356.0,2.0,0,2013,6,9,6,1.0,2.0,1.0,0.0,0.6900655591967136,1
27,105577,2013-06-10,6775483.0,1.0,0,2013,6,10,0,1.0,2.0,1.0,2.0,0.8164965808047303,0
27,105577,2013-06-11,6819020.0,1.0,0,2013,6,11,1,1.0,1.0,1.0,2.0,0.8164965808047303,0
27,105577,2013-06-12,,0.0,0,2013,6,12,2,0.8571428571428571,1.0,1.0,4.0,0.8164965808047303,0
27,105577,2013-06-13,,0.0,0,2013,6,13,3,0.8571428571428571,0.0,0.0,0.0,0.8997354107307362,0
27,105577,2013-06-14,6948583.0,1.0,0,2013,6,14,4,1.0,0.0,0.0,1.0,0.8997354107307362,0
27,105577,2013-06-15,6994686.0,1.0,0,2013,6,15,5,0.8571428571428571,1.0,2.0,1.0,0.8164965808047303,1
27,105577,2013-06-16,7041552.0,1.0,0,2013,6,16,6,0.7142857142857143,1.0,2.0,1.0,0.6900655591967136,1
27,105577,2013-06-17,7087321.0,1.0,0,2013,6,17,0,0.7142857142857143,1.0,1.0,0.0,0.4879500362681441,0
27,105577,2013-06-18,7131562.0,1.0,0,2013,6,18,1,0.7142857142857143,1.0,1.0,5.0,0.4879500362681441,0
27,105577,2013-06-19,7175268.0,1.0,0,2013,6,19,2,0.8571428571428571,1.0,0.0,1.0,0.4879500362681441,0
27,105577,2013-06-20,7218694.0,2.0,0,2013,6,20,3,1.1428571428571428,1.0,0.0,0.0,0.3779644727433251,0
27,105577,2013-06-21,,0.0,0,2013,6,21,4,1.0,2.0,1.0,1.0,0.37796447274372674,0
27,105577,2013-06-22,7308005.0,1.0,0,2013,6,22,5,1.0,0.0,1.0,2.0,0.5773502690156835,1
27,105577,2013-06-23,7354971.0,3.0,0,2013,6,23,6,1.2857142857142858,1.0,1.0,3.0,0.5773502690156835,1
27,105577,2013-06-24,7401065.0,1.0,0,2013,6,24,0,1.2857142857142858,3.0,1.0,0.0,0.9511897311059224,0
27,105577,2013-06-25,,0.0,0,2013,6,25,1,1.1428571428571428,1.0,1.0,2.0,0.9511897311059224,0
27,105577,2013-06-26,7488329.0,1.0,0,2013,6,26,2,1.1428571428571428,0.0,1.0,1.0,1.069044967555829,0
27,105577,2013-06-27,7531262.0,1.0,0,2013,6,27,3,1.0,1.0,2.0,0.0,1.069044967555829,0
27,105577,2013-06-28,7574544.0,1.0,0,2013,6,28,4,1.1428571428571428,1.0,0.0,1.0,0.9999999998995743,0
27,105577,2013-06-29,,0.0,0,2013,6,29,5,1.0,1.0,1.0,0.0,0.8997354107309048,1
27,105577,2013-06-30,7668515.0,3.0,0,2013,6,30,6,1.0,0.0,3.0,2.0,0.9999999998995743,1
27,105577,2013-07-01,,0.0,0,2013,7,1,0,0.8571428571428571,3.0,1.0,0.0,0.9999999998995743,0
27,105577,2013-07-02,7762093.0,2.0,0,2013,7,2,1,1.1428571428571428,0.0,0.0,1.0,1.069044967555687,0
27,105577,2013-07-03,,0.0,0,2013,7,3,2,1.0,2.0,1.0,1.0,1.069044967555829,0
27,105577,2013-07-04,,0.0,0,2013,7,4,3,0.8571428571428571,0.0,1.0,1.0,1.1547005382922804,0
27,105577,2013-07-05,,0.0,0,2013,7,5,4,0.7142857142857143,0.0,1.0,1.0,1.2149857925051935,0
27,105577,2013-07-06,,0.0,0,2013,7,6,5,0.7142857142857143,0.0,0.0,0.0,1.2535663409757842,1
27,105577,2013-07-07,7990946.0,2.0,0,2013,7,7,6,0.5714285714285714,0.0,3.0,0.0,1.2535663409757842,1
27,105577,2013-07-08,,0.0,0,2013,7,8,0,0.5714285714285714,2.0,0.0,2.0,0.9759000728453939,0
27,105577,2013-07-09,,0.0,0,2013,7,9,1,0.2857142857142857,0.0,2.0,2.0,0.9759000728453939,0
27,105577,2013-07-10,8124185.0,1.0,0,2013,7,10,2,0.4285714285714285,0.0,0.0,1.0,0.7559289458851015,0
27,105577,2013-07-11,,0.0,0,2013,7,11,3,0.4285714285714285,1.0,0.0,1.0,0.7867957923414183,0
27,105577,2013-07-12,,0.0,0,2013,7,12,4,0.4285714285714285,0.0,0.0,0.0,0.7867957923414183,0
27,105577,2013-07-13,,0.0,0,2013,7,13,5,0.4285714285714285,0.0,0.0,0.0,0.7867957923414183,1
27,105577,2013-07-14,8299540.0,3.0,0,2013,7,14,6,0.5714285714285714,0.0,2.0,1.0,0.7867957923414183,1
27,105577,2013-07-15,8344910.0,3.0,0,2013,7,15,0,1.0,3.0,0.0,1.0,1.1338934189389136,0
27,105577,2013-07-16,8388950.0,2.0,0,2013,7,16,1,1.2857142857142858,3.0,0.0,1.0,1.4142135623020833,0
27,105577,2013-07-17,,0.0,0,2013,7,17,2,1.1428571428571428,2.0,1.0,1.0,1.3801311186120528,0
27,105577,2013-07-18,8475962.0,1.0,0,2013,7,18,3,1.2857142857142858,0.0,0.0,1.0,1.4638501093542478,0
27,105577,2013-07-19,,0.0,0,2013,7,19,4,1.2857142857142858,1.0,0.0,1.0,1.3801311186120528,0
27,105577,2013-07-20,,0.0,0,2013,7,20,5,1.2857142857142858,0.0,0.0,2.0,1.3801311186120528,1
27,105577,2013-07-21,8609899.0,1.0,0,2013,7,21,6,1.0,0.0,3.0,0.0,1.3801311186120528,1
27,105577,2013-07-22,8655438.0,2.0,0,2013,7,22,0,0.8571428571428571,1.0,3.0,1.0,1.1547005382922801,0
27,105577,2013-07-23,,0.0,0,2013,7,23,1,0.5714285714285714,2.0,2.0,3.0,0.8997354107307359,0
27,105577,2013-07-24,8743361.0,1.0,0,2013,7,24,2,0.7142857142857143,0.0,0.0,1.0,0.7867957923415148,0
27,105577,2013-07-25,8786686.0,1.0,0,2013,7,25,3,0.7142857142857143,1.0,1.0,0.0,0.7559289458854027,0
27,105577,2013-07-26,8830433.0,1.0,0,2013,7,26,4,0.8571428571428571,1.0,0.0,1.0,0.7559289458854027,0
27,105577,2013-07-27,,0.0,0,2013,7,27,5,0.8571428571428571,1.0,0.0,1.0,0.6900655591967133,1
27,105577,2013-07-28,,0.0,0,2013,7,28,6,0.7142857142857143,0.0,1.0,1.0,0.6900655591967133,1
27,105577,2013-07-29,,0.0,0,2013,7,29,0,0.4285714285714285,0.0,2.0,0.0,0.7559289458854027,0
27,105577,2013-07-30,,0.0,0,2013,7,30,1,0.4285714285714285,0.0,0.0,3.0,0.5345224836364013,0
27,105577,2013-07-31,9055558.0,2.0,0,2013,7,31,2,0.5714285714285714,0.0,1.0,0.0,0.5345224836364013,0
27,105577,2013-08-01,,0.0,0,2013,8,1,3,0.4285714285714285,2.0,1.0,2.0,0.7867957923415149,0
27,105577,2013-08-02,9148210.0,2.0,0,2013,8,2,4,0.5714285714285714,0.0,1.0,0.0,0.7867957923414184,0
27,105577,2013-08-03,,0.0,0,2013,8,3,5,0.5714285714285714,2.0,0.0,0.0,0.975900072845394,1
27,105577,2013-08-04,9243681.0,1.0,0,2013,8,4,6,0.7142857142857143,0.0,0.0,0.0,0.975900072845394,1
27,105577,2013-08-05,,0.0,0,2013,8,5,0,0.7142857142857143,1.0,0.0,0.0,0.9511897311056031,0
27,105577,2013-08-06,,0.0,0,2013,8,6,1,0.7142857142857143,0.0,0.0,2.0,0.9511897311056031,0
27,105577,2013-08-07,,0.0,0,2013,8,7,2,0.4285714285714285,0.0,2.0,0.0,0.9511897311056031,0
27,105577,2013-08-08,9426978.0,2.0,0,2013,8,8,3,0.7142857142857143,0.0,0.0,0.0,0.7867957923414184,0
27,105577,2013-08-09,9471685.0,2.0,0,2013,8,9,4,0.7142857142857143,2.0,2.0,1.0,0.9511897311056031,0
27,105577,2013-08-10,9517526.0,1.0,0,2013,8,10,5,0.8571428571428571,2.0,0.0,0.0,0.9511897311056031,1
27,105577,2013-08-11,9564160.0,2.0,0,2013,8,11,6,1.0,1.0,1.0,0.0,0.8997354107307359,1
27,105577,2013-08-12,,0.0,0,2013,8,12,0,1.0,2.0,0.0,0.0,0.9999999998995741,0
27,105577,2013-08-13,9655644.0,2.0,0,2013,8,13,1,1.2857142857142858,0.0,0.0,3.0,0.9999999998995741,0
27,105577,2013-08-14,9700300.0,2.0,0,2013,8,14,2,1.5714285714285714,2.0,0.0,3.0,0.9511897311059222,0
27,105577,2013-08-15,,0.0,0,2013,8,15,3,1.2857142857142858,2.0,2.0,2.0,0.7867957923421898,0
27,105577,2013-08-16,,0.0,0,2013,8,16,4,1.0,0.0,2.0,0.0,0.9511897311059222,0
27,105577,2013-08-17,9836308.0,2.0,0,2013,8,17,5,1.1428571428571428,0.0,1.0,1.0,0.9999999998995742,1
27,105577,2013-08-18,,0.0,0,2013,8,18,6,0.8571428571428571,2.0,2.0,0.0,1.069044967555829,1
27,105577,2013-08-19,,0.0,0,2013,8,19,0,0.8571428571428571,0.0,0.0,0.0,1.069044967555687,0
27,105577,2013-08-20,,0.0,0,2013,8,20,1,0.5714285714285714,0.0,2.0,1.0,1.0690449675556868,0
27,105577,2013-08-21,10021094.0,1.0,0,2013,8,21,2,0.4285714285714285,0.0,2.0,2.0,0.9759000728453942,0
27,105577,2013-08-22,,0.0,0,2013,8,22,3,0.4285714285714285,1.0,0.0,0.0,0.7867957923414186,0
27,105577,2013-08-23,,0.0,0,2013,8,23,4,0.4285714285714285,0.0,0.0,1.0,0.7867957923414186,0
